Address,Latitude,Longitude,Neighborhood,Created_At,Property_Type,Style,Year_Built,Square_Footage,Bedrooms,Bathrooms,Lot_Size,Price,Property_Tax,HOA_Fees,Parking_Spaces,Heating,Cooling,Appliances,Features,School_District,Walk_Score,Transit_Score,Last_Sold_Date,Last_Sold_Price,Estimated_Monthly_Payment
"6928, Haight Street, Haight-Ashbury, San Francisco, CA 94102",37.766166,-122.431838,Haight-Ashbury,2025-08-31,Single Family Home,Victorian,1894,3017,2,1,7094,2834765,35434,0,0,Wall Unit,Window Unit,"Dryer, Garbage Disposal, Refrigerator, Dishwasher","Concrete floors, Fireplace, Close to restaurants, Spacious backyard",San Francisco Archdiocese,89,86,2023-03-28,2200555,5361
"4232, Cole Street, Haight-Ashbury, San Francisco, CA 94102",37.765346,-122.434843,Haight-Ashbury,2025-08-31,Single Family Home,Victorian,1894,2341,4,3,4700,2411217,30140,0,1,Wall Unit,Evaporative,"Microwave, Garbage Disposal, Dryer, Refrigerator, Washer","Modern kitchen, Fireplace, Landscaped backyard, Close to shopping",San Francisco Archdiocese,93,88,2022-08-20,2021924,4559
"5578, Ashbury Street, Haight-Ashbury, San Francisco, CA 94102",37.760989,-122.441576,Haight-Ashbury,2025-08-31,Single Family Home,Victorian,1890,2761,4,3,8098,2652788,33159,0,0,Baseboard,None,"Refrigerator, Dishwasher, Oven, Washer, Microwave, Dryer","Renovated kitchen, Hardwood floors, Close to parks, Built-in storage",San Francisco Archdiocese,87,80,2021-03-01,1918375,5017
"1662, Stanyan Street, Haight-Ashbury, San Francisco, CA 94102",37.763058,-122.445881,Haight-Ashbury,2025-08-31,Single Family Home,Victorian,1908,2291,3,3,5989,1898859,23735,673,1,Forced Air,Mini Split,"Oven, Dishwasher, Refrigerator, Washer, Dryer","Landscaped backyard, Modern kitchen, Tile floors, Close to parks, High ceilings",Private Schools,94,89,2021-02-13,1646937,3590
"8167, Masonic Avenue, Haight-Ashbury, San Francisco, CA 94102",37.762739,-122.445915,Haight-Ashbury,2025-08-31,Single Family Home,Victorian,1921,3122,4,3,7300,2208812,27610,0,1,Forced Air,Evaporative,"Dishwasher, Refrigerator, Washer, Oven, Garbage Disposal","Built-in storage, Close to parks, Tile floors, Landscaped backyard, Updated kitchen",San Francisco Archdiocese,94,85,2024-06-26,1814042,4177
"1143, Stanyan Street, Haight-Ashbury, San Francisco, CA 94102",37.762514,-122.434389,Haight-Ashbury,2025-08-31,Single Family Home,Victorian,1903,2359,4,3,6483,3182195,39777,0,2,Radiant,Window Unit,"Microwave, Washer, Oven","Built-in storage, Tile floors, Private backyard",Charter Schools,92,89,2023-03-06,2727569,6017
"8284, Stanyan Street, Haight-Ashbury, San Francisco, CA 94102",37.769898,-122.442125,Haight-Ashbury,2025-08-31,Single Family Home,Victorian,1914,2034,4,3,6866,3084716,38558,0,2,Central Heating,None,"Garbage Disposal, Refrigerator, Dryer, Oven, Dishwasher, Washer","Close to parks, High ceilings, Renovated kitchen",San Francisco Unified School District,94,81,2021-02-25,2701503,5834
"1606, Ashbury Street, Haight-Ashbury, San Francisco, CA 94102",37.760632,-122.43943,Haight-Ashbury,2025-08-31,Single Family Home,Victorian,1897,2171,4,3,5318,2809365,35117,0,0,Baseboard,Central Air,"Washer, Oven, Dryer, Microwave, Garbage Disposal, Dishwasher","Renovated kitchen, Carpet floors, Landscaped backyard, Fireplace",Private Schools,93,88,2022-11-22,2457912,5313
"3112, Cole Street, Haight-Ashbury, San Francisco, CA 94102",37.764914,-122.430084,Haight-Ashbury,2025-08-31,Single Family Home,Victorian,1925,2022,4,3,4550,2525477,31568,0,2,Central Heating,Window Unit,"Dishwasher, Dryer, Washer, Garbage Disposal, Oven","Hardwood floors, Renovated kitchen, Close to parks, Spacious backyard, Fireplace",San Francisco Unified School District,95,80,2022-11-23,2105949,4776
"6769, Haight Street, Haight-Ashbury, San Francisco, CA 94102",37.76994,-122.432832,Haight-Ashbury,2025-08-31,Single Family Home,Victorian,1918,2727,4,3,8881,1959559,24494,0,0,Central Heating,None,"Microwave, Washer, Garbage Disposal, Refrigerator, Dishwasher, Oven","Close to shopping, Modern kitchen, Landscaped backyard, Built-in storage",San Francisco Unified School District,94,84,2024-06-16,1634189,3706
"4218, 9th Avenue, Outer Sunset, San Francisco, CA 94102",37.721299,-122.489299,Outer Sunset,2025-08-31,Single Family Home,Traditional,1972,2210,2,3,5321,2117777,26472,483,1,Baseboard,Central Air,"Oven, Dryer, Microwave, Washer","Renovated kitchen, High ceilings, Concrete floors, Close to restaurants",Private Schools,67,65,2022-09-06,1583624,4005
"7321, 19th Avenue, Outer Sunset, San Francisco, CA 94102",37.730752,-122.493385,Outer Sunset,2025-08-31,Single Family Home,Traditional,1954,1590,4,3,5447,2003502,25043,0,1,Central Heating,None,"Dishwasher, Garbage Disposal, Oven, Microwave","Tile floors, Built-in storage, Close to public transportation, Modern kitchen, Landscaped backyard",Charter Schools,64,62,2022-05-18,1556247,3788
"703, 19th Avenue, Outer Sunset, San Francisco, CA 94102",37.738556,-122.493266,Outer Sunset,2025-08-31,Single Family Home,Traditional,1953,2371,2,3,9012,1401525,17519,0,2,Central Heating,Mini Split,"Garbage Disposal, Dryer, Refrigerator, Oven, Washer","Close to public transportation, Updated kitchen, Spacious backyard, Carpet floors, High ceilings",San Francisco Archdiocese,66,60,2021-03-18,1136527,2649
"6232, Irving Street, Outer Sunset, San Francisco, CA 94102",37.724791,-122.48108,Outer Sunset,2025-08-31,Single Family Home,Traditional,1948,2060,3,3,5453,1953491,24418,0,2,Central Heating,Evaporative,"Dishwasher, Dryer, Washer, Garbage Disposal, Refrigerator, Microwave","Hardwood floors, Close to restaurants, Spacious backyard, Fireplace, Modern kitchen",Private Schools,71,71,2021-04-16,1747507,3693
"1465, Irving Street, Outer Sunset, San Francisco, CA 94102",37.734198,-122.492344,Outer Sunset,2025-08-31,Single Family Home,Traditional,1979,1627,2,3,4700,1861929,23274,0,1,Forced Air,Evaporative,"Oven, Garbage Disposal, Dishwasher, Microwave, Dryer","Spacious backyard, Close to restaurants, Carpet floors",San Francisco Archdiocese,60,58,2023-03-12,1518432,3520
"5737, 19th Avenue, Outer Sunset, San Francisco, CA 94102",37.739219,-122.498749,Outer Sunset,2025-08-31,Single Family Home,Traditional,1960,2233,3,3,5754,1684070,21050,598,2,Wall Unit,Window Unit,"Refrigerator, Microwave, Dryer, Washer, Oven, Dishwasher","Close to parks, Renovated kitchen, Laminate floors",Charter Schools,69,73,2021-10-21,1498904,3184
"6310, Irving Street, Outer Sunset, San Francisco, CA 94102",37.728887,-122.481613,Outer Sunset,2025-08-31,Single Family Home,Traditional,1967,2256,4,3,8487,1298749,16234,0,1,Wall Unit,None,"Refrigerator, Dryer, Washer, Oven, Dishwasher, Microwave","Built-in storage, Renovated kitchen, Spacious backyard",San Francisco Unified School District,63,74,2022-09-29,1090085,2455
"4024, Judah Street, Outer Sunset, San Francisco, CA 94102",37.735951,-122.496211,Outer Sunset,2025-08-31,Single Family Home,Traditional,1940,2785,3,2,10988,1313779,16422,0,2,Radiant,Window Unit,"Dryer, Washer, Refrigerator, Oven","Renovated kitchen, High ceilings, Close to restaurants, Carpet floors, Private backyard",San Francisco Unified School District,65,67,2021-09-27,1117713,2484
"5500, Irving Street, Outer Sunset, San Francisco, CA 94102",37.725912,-122.498444,Outer Sunset,2025-08-31,Single Family Home,Traditional,1966,1760,4,3,4380,1300761,16259,0,1,Wall Unit,Evaporative,"Dryer, Dishwasher, Washer, Microwave, Oven","Carpet floors, High ceilings, Modern kitchen",San Francisco Unified School District,71,68,2023-12-22,1015531,2458
"116, 9th Avenue, Outer Sunset, San Francisco, CA 94102",37.721025,-122.482223,Outer Sunset,2025-08-31,Single Family Home,Traditional,1946,1799,2,2,6374,1210233,15127,0,1,Central Heating,Window Unit,"Washer, Oven, Dryer, Garbage Disposal, Refrigerator","Close to restaurants, Built-in storage, Modern kitchen, Hardwood floors",Charter Schools,75,70,2022-02-10,870309,2288
"6256, Taraval Street, Outer Sunset, San Francisco, CA 94102",37.737045,-122.480448,Outer Sunset,2025-08-31,Single Family Home,Traditional,1971,2444,4,3,8292,1835087,22938,0,0,Baseboard,None,"Washer, Dishwasher, Garbage Disposal","High ceilings, Concrete floors, Close to parks, Private backyard, Modern kitchen",Charter Schools,78,69,2021-12-16,1636103,3470
"9779, Judah Street, Outer Sunset, San Francisco, CA 94102",37.735576,-122.48659,Outer Sunset,2025-08-31,Single Family Home,Traditional,1976,1941,4,3,5748,1275400,15942,658,0,Baseboard,Window Unit,"Oven, Microwave, Refrigerator, Washer, Dryer, Dishwasher","Concrete floors, Modern kitchen, Landscaped backyard, High ceilings",Charter Schools,62,64,2024-07-24,1016754,2411
"5289, 19th Avenue, Outer Sunset, San Francisco, CA 94102",37.720085,-122.483577,Outer Sunset,2025-08-31,Single Family Home,Traditional,1960,1699,3,3,3562,1969341,24616,0,2,Baseboard,Evaporative,"Refrigerator, Dryer, Oven, Dishwasher","Close to parks, Private backyard, Modern kitchen",Charter Schools,61,60,2021-11-24,1527297,3724
"8535, Irving Street, Outer Sunset, San Francisco, CA 94102",37.725963,-122.493355,Outer Sunset,2025-08-31,Single Family Home,Traditional,1970,1882,2,2,4692,1939438,24242,553,1,Forced Air,Evaporative,"Washer, Microwave, Garbage Disposal","Hardwood floors, Spacious backyard, Updated kitchen",San Francisco Unified School District,71,56,2023-11-16,1536273,3668
"7320, Taraval Street, Outer Sunset, San Francisco, CA 94102",37.738967,-122.481319,Outer Sunset,2025-08-31,Single Family Home,Traditional,1957,1875,3,2,6478,1329478,16618,534,0,Radiant,Evaporative,"Oven, Refrigerator, Washer, Microwave, Garbage Disposal, Dishwasher","Modern kitchen, Hardwood floors, Close to public transportation",Private Schools,80,67,2021-08-09,1058439,2513
"713, Taraval Street, Outer Sunset, San Francisco, CA 94102",37.720593,-122.497573,Outer Sunset,2025-08-31,Single Family Home,Traditional,1977,1910,4,3,4855,1883961,23549,0,0,Forced Air,Central Air,"Microwave, Garbage Disposal, Washer, Refrigerator, Oven","Modern kitchen, Fireplace, Close to restaurants",Charter Schools,74,58,2022-10-18,1629995,3562
"7307, Judah Street, Outer Sunset, San Francisco, CA 94102",37.730265,-122.481237,Outer Sunset,2025-08-31,Single Family Home,Traditional,1954,2271,4,3,8821,2028453,25355,473,2,Radiant,Central Air,"Washer, Refrigerator, Microwave","Built-in storage, Updated kitchen, Private backyard",San Francisco Unified School District,75,63,2022-07-22,1817368,3835
"4032, Irving Street, Outer Sunset, San Francisco, CA 94102",37.727165,-122.498982,Outer Sunset,2025-08-31,Single Family Home,Traditional,1954,2096,2,3,8112,2008602,25107,0,0,Baseboard,Mini Split,"Dishwasher, Garbage Disposal, Refrigerator","Carpet floors, Spacious backyard, Fireplace, Renovated kitchen, Close to parks",Private Schools,65,72,2022-09-28,1712429,3798
"356, Irving Street, Outer Sunset, San Francisco, CA 94102",37.728536,-122.494603,Outer Sunset,2025-08-31,Single Family Home,Traditional,1977,2759,2,1,8604,1797955,22474,0,2,Central Heating,Evaporative,"Dishwasher, Dryer, Refrigerator","Hardwood floors, Spacious backyard, Built-in storage",San Francisco Archdiocese,68,64,2023-05-11,1580593,3400
"984, 9th Avenue, Outer Sunset, San Francisco, CA 94102",37.72105,-122.485655,Outer Sunset,2025-08-31,Single Family Home,Traditional,1956,2661,4,3,6538,2081285,26016,0,2,Forced Air,Mini Split,"Washer, Dishwasher, Oven, Refrigerator","Carpet floors, Renovated kitchen, Spacious backyard",Private Schools,64,60,2022-08-31,1699890,3936
"1625, Taraval Street, Outer Sunset, San Francisco, CA 94102",37.727126,-122.48616,Outer Sunset,2025-08-31,Single Family Home,Traditional,1959,1535,4,3,3497,1817446,22718,0,1,Central Heating,Window Unit,"Refrigerator, Dishwasher, Garbage Disposal","Landscaped backyard, Concrete floors, Fireplace, Close to public transportation, Updated kitchen",Private Schools,74,67,2020-10-28,1504569,3437
"1943, Taraval Street, Outer Sunset, San Francisco, CA 94102",37.727079,-122.49328,Outer Sunset,2025-08-31,Single Family Home,Traditional,1965,2462,4,3,5936,1512925,18911,0,1,Wall Unit,Central Air,"Refrigerator, Dryer, Oven, Garbage Disposal, Dishwasher, Washer","Private backyard, Close to restaurants, Renovated kitchen",San Francisco Unified School District,73,56,2022-04-23,1336767,2860
"6935, 9th Avenue, Outer Sunset, San Francisco, CA 94102",37.723747,-122.490322,Outer Sunset,2025-08-31,Single Family Home,Traditional,1980,2661,3,3,6339,1748238,21852,0,1,Forced Air,Central Air,"Washer, Dryer, Microwave, Dishwasher, Garbage Disposal, Oven","Landscaped backyard, Concrete floors, Modern kitchen, Close to shopping, Fireplace",San Francisco Archdiocese,72,71,2023-03-20,1445642,3306
"7229, 9th Avenue, Outer Sunset, San Francisco, CA 94102",37.725309,-122.484419,Outer Sunset,2025-08-31,Single Family Home,Traditional,1957,2106,2,2,5657,1372045,17150,0,0,Radiant,None,"Dishwasher, Dryer, Oven","Updated kitchen, Close to parks, Tile floors, Spacious backyard, High ceilings",Charter Schools,63,64,2021-10-13,1127231,2594
"1616, Irving Street, Outer Sunset, San Francisco, CA 94102",37.726736,-122.494,Outer Sunset,2025-08-31,Single Family Home,Traditional,1974,1973,3,3,6434,1283569,16044,228,0,Wall Unit,Window Unit,"Garbage Disposal, Dishwasher, Washer, Refrigerator, Oven, Microwave","Spacious backyard, Fireplace, Close to restaurants, Renovated kitchen",San Francisco Unified School District,63,74,2022-06-11,981699,2427
"8053, Irving Street, Inner Sunset, San Francisco, CA 94102",37.758577,-122.465678,Inner Sunset,2025-08-31,Single Family Home,Traditional,1962,1890,4,3,5920,2050513,25631,0,0,Central Heating,Mini Split,"Refrigerator, Microwave, Washer, Dishwasher","Landscaped backyard, Updated kitchen, Fireplace, Carpet floors",San Francisco Archdiocese,75,74,2023-10-28,1800465,3877
"8744, Irving Street, Inner Sunset, San Francisco, CA 94102",37.744369,-122.461042,Inner Sunset,2025-08-31,Single Family Home,Traditional,1963,2820,3,3,10132,1664574,20807,236,2,Radiant,None,"Dryer, Garbage Disposal, Microwave","Carpet floors, Landscaped backyard, Close to shopping, Fireplace, Renovated kitchen",Private Schools,80,74,2022-09-10,1291728,3147
"7785, 19th Avenue, Inner Sunset, San Francisco, CA 94102",37.75906,-122.468671,Inner Sunset,2025-08-31,Single Family Home,Traditional,1962,2860,4,3,10671,1688835,21110,0,2,Wall Unit,Evaporative,"Dishwasher, Washer, Oven","Hardwood floors, Landscaped backyard, Close to shopping, High ceilings, Updated kitchen",Charter Schools,77,65,2024-01-29,1350019,3193
"6704, Irving Street, Inner Sunset, San Francisco, CA 94102",37.742106,-122.478428,Inner Sunset,2025-08-31,Single Family Home,Traditional,1941,1998,4,3,6453,2313293,28916,684,1,Forced Air,Window Unit,"Refrigerator, Garbage Disposal, Microwave, Washer, Dishwasher, Oven","Tile floors, Landscaped backyard, High ceilings, Modern kitchen, Close to public transportation",San Francisco Unified School District,84,74,2021-08-12,1756696,4374
"6157, Taraval Street, Inner Sunset, San Francisco, CA 94102",37.758165,-122.468889,Inner Sunset,2025-08-31,Single Family Home,Traditional,1950,2039,3,3,7235,2113766,26422,0,0,Forced Air,Central Air,"Dryer, Oven, Washer, Microwave, Garbage Disposal","Modern kitchen, Landscaped backyard, Close to shopping, High ceilings, Carpet floors",Private Schools,85,78,2022-04-30,1502479,3996
"1333, Irving Street, Inner Sunset, San Francisco, CA 94102",37.747895,-122.470083,Inner Sunset,2025-08-31,Single Family Home,Traditional,1934,2865,3,2,10577,1610723,20134,0,1,Wall Unit,Evaporative,"Garbage Disposal, Microwave, Refrigerator, Dishwasher","Laminate floors, Fireplace, Modern kitchen, Close to parks, Private backyard",Charter Schools,80,77,2023-04-18,1282458,3045
"177, 19th Avenue, Inner Sunset, San Francisco, CA 94102",37.755064,-122.469664,Inner Sunset,2025-08-31,Single Family Home,Traditional,1970,2476,3,2,9890,1875812,23447,688,1,Wall Unit,Window Unit,"Dryer, Dishwasher, Refrigerator, Washer, Microwave","Built-in storage, Updated kitchen, Laminate floors, Private backyard, Close to parks",Charter Schools,81,74,2023-05-14,1409532,3546
"7472, Irving Street, Inner Sunset, San Francisco, CA 94102",37.742948,-122.476484,Inner Sunset,2025-08-31,Single Family Home,Traditional,1946,2781,2,3,5804,2146674,26833,0,2,Radiant,Evaporative,"Dishwasher, Microwave, Dryer","High ceilings, Updated kitchen, Private backyard, Laminate floors, Close to restaurants",Charter Schools,70,74,2022-11-26,1586041,4060
"9550, Taraval Street, Inner Sunset, San Francisco, CA 94102",37.759664,-122.462651,Inner Sunset,2025-08-31,Single Family Home,Traditional,1959,1825,2,1,4699,2390328,29879,627,0,Central Heating,Mini Split,"Dishwasher, Garbage Disposal, Oven, Washer, Dryer","Close to restaurants, Landscaped backyard, Concrete floors, Updated kitchen",San Francisco Archdiocese,81,70,2022-07-13,1985478,4519
"9245, Taraval Street, Inner Sunset, San Francisco, CA 94102",37.740242,-122.468519,Inner Sunset,2025-08-31,Single Family Home,Traditional,1965,2114,2,3,4534,2303282,28791,0,1,Central Heating,None,"Dishwasher, Microwave, Dryer, Garbage Disposal, Washer","Fireplace, Updated kitchen, Hardwood floors, Close to shopping",Charter Schools,82,73,2021-08-11,1673875,4356
"5787, Irving Street, Inner Sunset, San Francisco, CA 94102",37.751561,-122.461262,Inner Sunset,2025-08-31,Single Family Home,Traditional,1946,2630,2,2,8085,1885293,23566,0,0,Wall Unit,Evaporative,"Garbage Disposal, Oven, Washer","Carpet floors, Modern kitchen, Landscaped backyard, High ceilings, Close to restaurants",Private Schools,70,77,2022-01-24,1336613,3564
"1507, Irving Street, Inner Sunset, San Francisco, CA 94102",37.756938,-122.460857,Inner Sunset,2025-08-31,Single Family Home,Traditional,1948,2360,3,2,7582,2452355,30654,0,0,Wall Unit,Mini Split,"Dryer, Washer, Garbage Disposal, Dishwasher, Microwave","Close to public transportation, Updated kitchen, Concrete floors, Fireplace, Landscaped backyard",San Francisco Unified School District,83,76,2023-10-22,2039457,4637
"9082, 9th Avenue, Inner Sunset, San Francisco, CA 94102",37.759164,-122.47027,Inner Sunset,2025-08-31,Single Family Home,Traditional,1944,2323,2,3,4940,2317054,28963,0,0,Forced Air,Mini Split,"Refrigerator, Dishwasher, Washer, Oven, Garbage Disposal","Modern kitchen, Close to parks, Private backyard, Laminate floors, High ceilings",Charter Schools,71,65,2022-12-31,1808289,4382
"7075, 9th Avenue, Inner Sunset, San Francisco, CA 94102",37.746483,-122.465363,Inner Sunset,2025-08-31,Single Family Home,Traditional,1960,2669,4,3,9487,1578599,19732,789,0,Central Heating,None,"Refrigerator, Dishwasher, Microwave, Garbage Disposal","Hardwood floors, Private backyard, Close to restaurants, Updated kitchen, Fireplace",Private Schools,83,74,2024-08-28,1335078,2985
"5205, Irving Street, Inner Sunset, San Francisco, CA 94102",37.759226,-122.470952,Inner Sunset,2025-08-31,Single Family Home,Traditional,1955,2719,3,2,7033,1782822,22285,588,1,Central Heating,None,"Washer, Microwave, Refrigerator, Oven, Dryer","Built-in storage, Hardwood floors, Landscaped backyard, Updated kitchen",San Francisco Unified School District,72,73,2021-11-12,1379658,3371
"2004, Taraval Street, Inner Sunset, San Francisco, CA 94102",37.742801,-122.474575,Inner Sunset,2025-08-31,Single Family Home,Traditional,1945,2311,4,3,5797,1957227,24465,786,0,Central Heating,Mini Split,"Washer, Garbage Disposal, Dryer, Microwave, Refrigerator","Private backyard, Built-in storage, Close to parks, Carpet floors, Modern kitchen",San Francisco Unified School District,85,78,2021-05-09,1723023,3701
"1405, Judah Street, Inner Sunset, San Francisco, CA 94102",37.740121,-122.460937,Inner Sunset,2025-08-31,Single Family Home,Traditional,1969,1974,4,3,6257,2131763,26647,442,0,Forced Air,Mini Split,"Garbage Disposal, Refrigerator, Dishwasher","Carpet floors, Renovated kitchen, Private backyard, Close to shopping",San Francisco Unified School District,70,76,2022-07-09,1576271,4031
"1584, Irving Street, Inner Sunset, San Francisco, CA 94102",37.749949,-122.465291,Inner Sunset,2025-08-31,Single Family Home,Traditional,1959,1952,4,3,7447,2186428,27330,489,0,Baseboard,Central Air,"Microwave, Dishwasher, Refrigerator, Garbage Disposal, Washer","Modern kitchen, Concrete floors, Close to restaurants, Spacious backyard",Charter Schools,70,80,2021-09-16,1698693,4135
"719, 19th Avenue, Inner Sunset, San Francisco, CA 94102",37.756177,-122.477849,Inner Sunset,2025-08-31,Single Family Home,Traditional,1940,2638,3,3,8400,2059690,25746,0,2,Central Heating,Evaporative,"Washer, Garbage Disposal, Dryer, Microwave, Oven","Close to restaurants, Renovated kitchen, Carpet floors, Private backyard, Built-in storage",Private Schools,82,74,2023-04-07,1716116,3895
"5490, 9th Avenue, Inner Sunset, San Francisco, CA 94102",37.752206,-122.477116,Inner Sunset,2025-08-31,Single Family Home,Traditional,1941,2254,4,3,7019,1812254,22653,702,0,Wall Unit,Window Unit,"Refrigerator, Dryer, Oven, Dishwasher, Garbage Disposal","Private backyard, Tile floors, Updated kitchen",San Francisco Archdiocese,85,76,2022-10-01,1306214,3427
"6917, Irving Street, Inner Sunset, San Francisco, CA 94102",37.747824,-122.47049,Inner Sunset,2025-08-31,Single Family Home,Traditional,1953,2794,4,3,6992,1972546,24656,264,1,Wall Unit,Central Air,"Garbage Disposal, Microwave, Washer","Close to restaurants, Modern kitchen, Concrete floors",San Francisco Unified School District,70,70,2021-11-04,1384449,3729
"4474, 19th Avenue, Inner Sunset, San Francisco, CA 94102",37.747039,-122.463559,Inner Sunset,2025-08-31,Single Family Home,Traditional,1947,2683,4,3,8871,1773618,22170,0,0,Wall Unit,Central Air,"Microwave, Washer, Garbage Disposal, Oven","Carpet floors, High ceilings, Updated kitchen, Close to shopping, Spacious backyard",San Francisco Archdiocese,79,78,2021-11-24,1438451,3354
"7614, Judah Street, Inner Sunset, San Francisco, CA 94102",37.756641,-122.467836,Inner Sunset,2025-08-31,Single Family Home,Traditional,1930,1824,4,3,6585,1561251,19515,0,0,Wall Unit,None,"Refrigerator, Oven, Dishwasher, Dryer","Updated kitchen, Carpet floors, Close to shopping",Charter Schools,77,73,2022-10-06,1114887,2952
"9753, Taraval Street, Inner Sunset, San Francisco, CA 94102",37.741029,-122.466426,Inner Sunset,2025-08-31,Single Family Home,Traditional,1962,2097,4,3,7629,1886202,23577,316,2,Baseboard,Evaporative,"Oven, Garbage Disposal, Washer, Microwave","Updated kitchen, Landscaped backyard, Built-in storage, Close to shopping",Charter Schools,73,69,2022-06-05,1476398,3566
"1993, 19th Avenue, Inner Sunset, San Francisco, CA 94102",37.758702,-122.464447,Inner Sunset,2025-08-31,Single Family Home,Traditional,1942,2722,3,3,6485,1835835,22947,0,1,Baseboard,Evaporative,"Dishwasher, Washer, Oven, Refrigerator, Dryer","Fireplace, Modern kitchen, Carpet floors, Close to restaurants, Spacious backyard",San Francisco Archdiocese,71,80,2022-03-08,1624858,3471
"612, Sacramento Street, Laurel Heights, San Francisco, CA 94102",37.781673,-122.420633,Laurel Heights,2025-08-31,Single Family Home,Traditional,1931,3484,3,2,13382,2101338,26266,445,1,Forced Air,Central Air,"Dryer, Oven, Microwave","High ceilings, Modern kitchen, Tile floors, Close to public transportation",Charter Schools,89,85,2021-12-14,1528874,3973
"8300, Pine Street, Laurel Heights, San Francisco, CA 94102",37.789456,-122.42596,Laurel Heights,2025-08-31,Single Family Home,Traditional,1947,2923,3,4,7929,2678134,33476,0,1,Forced Air,Central Air,"Microwave, Oven, Garbage Disposal, Dishwasher, Dryer","Renovated kitchen, Close to restaurants, Landscaped backyard",San Francisco Unified School District,83,72,2024-04-28,2270499,5064
"8208, Sacramento Street, Laurel Heights, San Francisco, CA 94102",37.785649,-122.435982,Laurel Heights,2025-08-31,Single Family Home,Traditional,1939,2582,4,4,7041,3078673,38483,0,2,Wall Unit,Evaporative,"Refrigerator, Garbage Disposal, Microwave, Dishwasher","Private backyard, Built-in storage, Updated kitchen, Concrete floors",San Francisco Unified School District,79,82,2023-02-28,2629144,5822
"8518, Pine Street, Laurel Heights, San Francisco, CA 94102",37.781316,-122.430349,Laurel Heights,2025-08-31,Single Family Home,Traditional,1910,2725,4,3,7824,3368955,42111,0,2,Forced Air,Window Unit,"Garbage Disposal, Dryer, Microwave, Dishwasher, Washer, Oven","Built-in storage, Updated kitchen, Landscaped backyard, Close to public transportation, Concrete floors",San Francisco Unified School District,85,76,2022-09-14,2937440,6371
"3570, Pine Street, Laurel Heights, San Francisco, CA 94102",37.782853,-122.435866,Laurel Heights,2025-08-31,Single Family Home,Traditional,1938,2558,4,4,8186,3374867,42185,0,0,Forced Air,None,"Garbage Disposal, Oven, Microwave, Dishwasher","Close to shopping, Modern kitchen, High ceilings, Private backyard, Carpet floors",San Francisco Archdiocese,89,79,2021-08-29,2550393,6383
"8106, Pine Street, Laurel Heights, San Francisco, CA 94102",37.781088,-122.428999,Laurel Heights,2025-08-31,Single Family Home,Traditional,1947,3002,5,4,8977,3083261,38540,0,2,Wall Unit,Mini Split,"Garbage Disposal, Microwave, Washer","Updated kitchen, Close to shopping, Fireplace",Charter Schools,79,76,2023-01-10,2552269,5831
"1519, Jackson Street, Laurel Heights, San Francisco, CA 94102",37.78551,-122.43705,Laurel Heights,2025-08-31,Single Family Home,Traditional,1928,3392,3,4,7010,2344993,29312,488,0,Wall Unit,None,"Washer, Oven, Refrigerator","Close to parks, Modern kitchen, Landscaped backyard, Fireplace",San Francisco Unified School District,85,84,2022-08-23,1647284,4435
"5526, Sacramento Street, Laurel Heights, San Francisco, CA 94102",37.781282,-122.432651,Laurel Heights,2025-08-31,Single Family Home,Traditional,1929,2469,4,3,6268,3060756,38259,0,2,Central Heating,Mini Split,"Washer, Refrigerator, Oven, Microwave","Spacious backyard, Close to shopping, Renovated kitchen, Concrete floors, High ceilings",San Francisco Unified School District,79,81,2023-05-27,2237806,5789
"8925, Sacramento Street, Laurel Heights, San Francisco, CA 94102",37.787774,-122.433871,Laurel Heights,2025-08-31,Single Family Home,Traditional,1934,2811,3,3,8902,2083373,26042,0,2,Baseboard,Mini Split,"Washer, Microwave, Refrigerator, Garbage Disposal","Tile floors, Updated kitchen, Close to shopping, High ceilings, Private backyard",San Francisco Unified School District,81,78,2021-01-25,1501757,3940
"6028, Jackson Street, Laurel Heights, San Francisco, CA 94102",37.781442,-122.421051,Laurel Heights,2025-08-31,Single Family Home,Traditional,1940,3493,3,2,8271,3288401,41105,0,2,Radiant,Evaporative,"Oven, Washer, Dishwasher, Microwave, Refrigerator","Concrete floors, Modern kitchen, Close to parks, Private backyard",Charter Schools,88,80,2022-07-24,2592771,6219
"895, Sacramento Street, Laurel Heights, San Francisco, CA 94102",37.788933,-122.439567,Laurel Heights,2025-08-31,Single Family Home,Traditional,1925,3209,5,4,6965,2098661,26233,290,1,Radiant,None,"Oven, Refrigerator, Microwave, Dryer, Washer, Dishwasher","Close to shopping, Landscaped backyard, Renovated kitchen",San Francisco Archdiocese,87,82,2021-07-06,1488316,3969
"308, Jackson Street, Laurel Heights, San Francisco, CA 94102",37.781546,-122.438677,Laurel Heights,2025-08-31,Single Family Home,Traditional,1917,3375,5,4,13412,2636032,32950,0,2,Central Heating,Window Unit,"Washer, Oven, Dishwasher, Refrigerator","Carpet floors, Fireplace, Private backyard",Charter Schools,87,75,2023-02-08,1850120,4985
"7981, Washington Street, Laurel Heights, San Francisco, CA 94102",37.787692,-122.424955,Laurel Heights,2025-08-31,Single Family Home,Traditional,1924,2855,3,2,6899,2971711,37146,0,2,Wall Unit,Evaporative,"Refrigerator, Microwave, Dryer","Renovated kitchen, Close to shopping, Private backyard, Laminate floors, High ceilings",Charter Schools,84,79,2021-03-07,2229293,5620
